,pol_lat,pol_lon,Cluster
976,39.0397449,-77.0658536,1
976,39.037215,-77.08259,1
976,39.03673333,-77.08199,1
976,39.03860333,-77.054415,1
976,39.03600167,-77.026605,2
976,39.04011167,-77.05229833,1
976,39.05083964,-77.03959867,2
976,39.05338167,-77.07801,1
976,39.07788833,-76.94312167,2
976,39.051605,-77.06634,1
976,39.03668833,-77.056215,1
976,39.044225,-77.06333,1
976,39.046515,-77.050585,1
976,39.2,-77.4,0
976,39.07941167,-77.13647833,1
976,39.07944333,-77.13671667,1
976,39.04357333,-77.07634667,1
976,39.0457034,-77.07592468,1
976,39.03791,-77.052695,1
979,39.08359167,-77.153705,1
979,39.08497,-77.15324,1
979,39.07660333,-77.11755833,1
979,39.06579772,-77.12723136,1
979,39.05634531,-77.11852552,1
979,39.06328667,-77.12495667,1
979,39.06499,-77.126905,1
979,38.953,-77.338,0
979,39.07429441,-77.13723376,1
979,39.05355448,-77.10676484,1
979,39.08234917,-77.17602367,0
979,39.07364,-77.13826833,1
979,39.09422167,-77.02918,2
979,39.06593383,-77.11830167,1
979,39.05350158,-77.08949028,1
979,39.085035,-77.14857167,1
979,39.05712,-77.117475,1
979,39.08378333,-77.153005,1
979,39.06498266,-77.12672251,1
979,39.06432752,-77.12596536,1
979,39.06399167,-77.12745333,1
979,39.0769781,-77.1259553,1
979,39.06591333,-77.12737,1
979,39.081105,-77.151865,1
979,39.07888456,-77.15006502,1
979,39.06583937,-77.12725282,1
979,39.10489035,-77.19046917,0
979,39.068938,-77.12992267,1
979,39.23618167,-77.28367833,0
979,39.0777754,-77.13333607,1
979,39.07676629,-77.11714305,1
979,39.07588119,-77.13786712,1
979,39.08661782,-77.13505402,1
979,39.06593383,-77.11830167,1
979,39.07188805,-77.13284603,1
979,39.06797184,-77.12913036,1
979,39.0806167,-77.1438885,1
979,39.0840054,-77.1527573,1
979,39.22041904,-77.26438831,0
979,39.05898333,-77.13022,1
979,39.10378833,-77.19110667,0
979,39.069045,-77.13021167,1
979,39.06934167,-77.161965,1
979,39.07191,-77.13217833,1
979,39.07676629,-77.11714305,1
979,39.058945,-77.15064167,1
979,39.07040483,-77.13159617,1
979,39.06997333,-77.13108167,1
979,39.06994533,-77.1690895,0
979,38.98837667,-77.11294667,1
979,39.076115,-77.142215,1
979,39.07053667,-77.1315705,1
979,39.06997,-77.13079167,1
979,39.05409294,-77.11516142,1
979,39.083857,-77.1530475,1
979,39.07584,-77.13769667,1
979,39.11301333,-77.19000667,0
979,39.06621342,-77.12698233,1
979,39.07320633,-77.13437698,1
979,39.06899,-77.12452667,1
979,39.067185,-77.128509,1
979,39.07429441,-77.13723376,1
979,39.23362167,-77.28109167,0
979,39.07401833,-77.134865,1
979,39.07353667,-77.13409,1
979,39.07325486,-77.13445991,1
979,39.09146118,-77.15301514,1
979,39.07849709,-77.13013655,1
979,39.23846833,-77.27519667,0
979,39.07145164,-77.13936271,1
979,39.072211,-77.13295,1
979,39.09996167,-77.18523833,0
979,39.1065955,-77.1878331,0
979,39.33255667,-77.33654,0
979,39.07293639,-77.13406083,1
979,39.07224317,-77.13315217,1
979,39.07317833,-77.13428667,1
979,39.332705,-77.33634833,0
979,39.21693833,-77.27769,0
979,39.07296733,-77.13374717,1
979,39.06385833,-77.12412333,1
979,39.07997592,-77.13826298,1
979,39.11254,-77.23547667,0
979,39.07242667,-77.13346333,1
979,39.08050333,-77.08720667,1
979,39.112151420000004,-77.1438103,0
979,39.07796283,-77.140943,1
979,39.08521167,-77.15301167,1
979,39.0964115,-77.15320167,0
979,39.08383985,-77.15311808,1
979,39.08635667,-77.15226667,1
979,39.08339,-77.15338,1
979,39.05161667,-77.108375,1
979,39.07245734,-77.11349322,1
979,39.08381667,-77.15327333,1
979,39.08063209,-77.14214444,1
979,39.07189033,-77.13262617,1
979,39.08257,-77.15126833,1
979,39.07224167,-77.13379667,1
979,39.08157694,-77.1462358,1
979,39.1836824,-77.2628046,0
979,39.08135167,-77.145845,1
979,39.08589333,-77.15108,1
979,39.07342095,-77.11188485,1
979,39.08021333,-77.14505667,1
979,39.10145069,-77.12823607,1
979,39.07953333,-77.14316667,1
979,39.07450998,-77.13567091,1
979,39.0806167,-77.1438885,1
979,39.07444753,-77.13554339,1
979,39.07735376,-77.15093804,1
979,39.07448237,-77.13583723,1
979,39.0806167,-77.1438885,1
979,39.15837167,-77.22823,0
979,39.237435,-77.29140167,0
979,39.08136873,-77.14656839,1
979,39.07637,-77.13782,1
979,39.0765011,-77.13846445,1
979,39.23848833,-77.275215,0
979,39.07646,-77.138045,1
979,39.08816167,-77.17688167,0
979,39.07619667,-77.13878333,1
979,39.07348885,-77.13442716,1
979,39.07702833,-77.13880917,1
980,39.06336,-77.15570167,1
980,39.06334043,-77.15655638,1
980,39.06415833,-77.15038667,1
980,39.0643152,-77.1502502,1
980,39.0655207,-77.15059065,1
980,39.22500517,-77.23733983,0
980,39.06548667,-77.14964,1
980,39.06024466,-77.15451434,1
980,39.0787335,-77.14211733,1
980,39.0595525,-77.11979633,1
980,39.07047333,-77.14031,1
980,39.07354333,-77.13685667,1
980,39.07299667,-77.1479045,1
980,39.05906407,-77.14290413,1
980,39.07312776,-77.13727449,1
980,39.09146138,-76.91792098,2
980,39.05566757,-77.14718699,1
980,39.05823667,-77.141525,1
980,39.07013167,-77.141215,1
980,39.06980647,-77.14189231,1
980,39.08741667,-77.17628667,0
980,39.112151420000004,-77.1438103,0
980,39.38875833,-77.26624,0
980,39.08700167,-77.15288667,1
980,39.06786534,-77.14888619,1
980,39.06678899,-77.15255141,1
980,39.06945383,-77.144622,1
980,39.100226,-77.14599609,1
980,39.09124568,-77.12676668,1
980,39.06461667,-77.15521,1
980,38.99114683,-77.09803467,1
980,39.0638355,-77.15546783,1
980,39.0652,-77.15467167,1
980,39.07253892,-77.16620369,0
980,39.07209,-77.16315667,1
980,39.07667667,-77.14074333,1
980,39.07794198,-77.15829134,1
980,39.08654,-77.13022,1
980,39.18231,-77.23008167,0
980,39.08342,-77.15354,1
980,39.06704625,-77.15764572,1
980,39.0815741,-77.14566372,1
980,39.08370833,-77.15323167,1
980,39.0690775,-77.14532467,1
980,39.06596167,-77.14329833,1
980,39.0806167,-77.1438885,1
980,39.07473536,-77.14404345,1
980,38.99753833,-77.10968667,1
980,39.08387633,-77.15319183,1
980,39.07610333,-77.140962,1
980,39.08188217,-77.1521345,1
980,39.456535,-77.387215,0
980,39.071579,-77.139838,1
980,39.07138922,-77.13945014,1
980,39.11973,-77.18068667,0
980,39.07450105,-77.13568919,1
980,39.07125333,-77.13941833,1
981,39.05539333,-77.18110167,0
981,39.06378385,-77.17817219,0
981,39.09864,-77.13100333,1
981,39.06062667,-77.1668125,1
981,39.09851667,-77.13205167,1
981,39.09971453,-77.15919296,0
981,39.05052167,-77.18810833,0
981,39.05043667,-77.18796333,0
981,39.06668,-77.18027667,0
981,39.05848167,-77.15041667,1
981,39.06593089,-77.15903777,1
981,39.07572167,-77.16216167,1
981,39.0760477,-77.1626286,1
981,39.064585,-77.15668667,1
981,39.07418167,-77.16426167,0
981,39.08127433,-77.25003933,0
981,39.06679221,-77.16167755,1
981,39.06107667,-77.15795667,1
981,39.16696333,-77.18311833,0
981,39.13709833,-77.15434,0
981,39.06593162,-77.15905161,1
981,39.07355833,-77.13844,1
981,39.05801696,-77.16135979,1
981,39.24566833,-77.25255,0
981,39.0451776,-76.99004751,2
981,39.12597097,-77.07161916,1
981,39.066165,-77.16576333,1
981,39.069462,-77.169857,0
982,39.072211,-77.13295,1
982,39.10172333,-77.16002,0
982,39.09602833,-77.17525,0
982,39.09156933,-77.17397067,0
982,39.09947833,-77.16376167,0
982,39.09385,-77.14165667,1
982,39.09853733,-77.16575321,0
982,39.10310988,-77.17442282,0
982,39.10502997,-77.17910528,0
982,39.10663833,-77.17923833,0
982,39.09747835,-77.17367649,0
982,39.1066392,-77.1681743,0
982,39.10245689,-77.17549017,0
982,39.10679833,-77.16671146,0
982,39.10792,-77.173955,0
982,39.103302,-77.1742015,0
982,39.06869167,-77.08591333,1
982,39.10669833,-77.16453833,0
982,39.10675521,-77.16369968,0
982,39.10612783,-77.16937517,0
982,39.0791168,-77.0899968,1
982,39.10656333,-77.16246833,0
982,39.09505217,-77.15939267,0
982,39.094805,-77.15975167,0
982,39.08066667,-77.152555,1
982,39.09994167,-77.15858333,0
982,39.09788333,-77.16151,0
982,39.05232248,-76.94983006,2
982,39.09864508,-77.1601662,0
982,39.05416833,-77.118115,1
982,39.12393022,-77.16159358,0
982,39.09794463,-77.16154754,0
982,39.09897708,-77.16065705,0
982,39.08375,-77.153495,1
982,39.09750167,-77.16643667,0
982,39.11525,-77.12186167,1
982,39.10937782,-77.16014743,0
982,39.11416,-77.23585833,0
982,39.12505,-77.20089667,0
982,39.0791168,-77.152256,1
982,39.18476035,-77.23596263,0
982,39.1042377,-77.1564346,0
982,39.10386558,-77.15614913,0
982,39.05941167,-77.12140333,1
982,39.10663833,-77.15473833,0
982,39.10316,-77.174405,0
983,39.097165,-77.19548833,0
983,39.07662167,-77.14148833,1
983,39.08108167,-77.15226333,1
983,39.11364,-77.24167833,0
983,39.10134833,-77.21525667,0
983,39.0871255,-77.17595383,0
983,39.08745654,-77.17635727,0
983,39.090525,-77.17417833,0
983,39.085385,-77.14670833,1
983,39.07191333,-77.15309833,1
983,39.07660667,-77.14145167,1
983,39.083835,-77.15339167,1
983,39.097165,-77.19548833,0
983,39.09646165,-77.1346111,1
983,39.06624667,-77.06104667,1
983,39.08366667,-77.153165,1
983,39.0618745,-77.1239235,1
983,39.08386167,-77.15335333,1
983,39.23739833,-77.29139167,0
983,39.0981321,-77.19258538,0
983,39.08568,-77.176953,0
983,39.07997592,-77.13826298,1
983,39.08706283,-77.176293,0
983,39.08267251,-77.17176676,0
983,39.07936667,-77.16039,1
983,39.08396833,-77.15315667,1
983,39.09166,-77.159465,0
994,39.14829167,-77.14690333,0
994,39.07110167,-77.107385,1
994,39.07487833,-77.11629333,1
994,39.09124568,-77.12676668,1
994,39.07542143,-77.1167632,1
994,39.071025,-77.10797167,1
994,39.07173167,-77.10895,1
994,39.253225,-77.30233667,0
994,39.07006,-77.11357167,1
994,39.083455,-77.15377,1
994,39.07167333,-77.10912383,1
994,39.070195,-77.10685,1
994,39.07038333,-77.11409,1
994,39.082365,-77.148965,1
994,39.082385,-77.24582667,0
994,39.100875,-77.10004333,1
994,39.06160333,-77.11669667,1
994,39.05852333,-77.11980167,1
994,39.06318387,-77.11625347,1
994,39.06937667,-77.105205,1
994,39.07126167,-77.10818,1
994,39.07259333,-77.11035167,1
994,39.08927717,-77.15353467,1
994,39.08328667,-77.15376667,1
994,39.07556667,-77.137445,1
994,39.09864833,-77.13207333,1
994,39.07218667,-77.11300167,1
994,39.07093667,-77.10786667,1
994,39.07177333,-77.11322667,1
994,39.12542167,-77.16444167,0
994,39.0800715,-77.122049,1
994,39.07654783,-77.12067333,1
994,39.069125,-77.16938667,0
994,39.07087333,-77.10785333,1
994,39.0770885,-77.1231738,1
994,39.0837645,-77.15318167,1
994,39.061,-77.116853,1
994,39.07151567,-77.11361467,1
994,39.0840054,-77.1527573,1
994,39.07014057,-77.13130218,1
994,39.0838425,-77.1537475,1
994,39.08272964,-77.15109168,1
994,39.23796333,-77.29184,0
994,38.953,-77.338,0
994,39.08944333,-77.11517833,1
994,39.07997592,-77.13826298,1
994,39.10180167,-77.192685,0
994,39.08576,-77.130235,1
994,39.07750633,-77.13928183,1
994,39.09467017,-77.13461367,1
994,39.113205,-77.18517,0
994,39.08350532,-77.1502018,1
994,39.08387833,-77.153135,1
994,39.073565,-77.137115,1
994,39.084585,-77.15303667,1
994,39.08229398,-77.12761399,1
994,39.0831111,-77.1303848,1
995,39.02766146,-77.06041079,1
995,39.02972333,-77.07545333,1
995,38.98367333,-77.09318,1
995,38.99764383,-77.10979817,1
995,39.047785,-77.05114083,1
995,39.032825,-77.061576,1
995,38.98363167,-77.09339,1
996,39.219,-76.665,2
996,39.05846733,-77.0479045,1
996,39.04745667,-77.06133833,1
996,39.26810333,-77.20661833,0
996,39.05042289,-77.07105146,1
996,39.05738667,-77.05226333,1
996,39.04669833,-77.05050333,1
996,39.03855,-77.05433667,1
996,38.953,-77.338,0
996,39.049723,-77.07103,1
996,39.03428767,-77.04852567,1
996,39.04291167,-77.05300333,1
996,39.05775667,-77.05302333,1
996,39.05795238,-77.05349338,1
996,39.05823512,-77.05540804,1
996,39.03093928,-77.07460753,1
996,39.05827715,-77.05560813,1
996,39.05896359,-77.0690922,1
996,39.041335,-77.05382833,1
996,39.05804467,-77.05770579,1
996,39.057,-77.071,1
996,39.04002167,-77.04866,1
996,39.04004833,-77.05226167,1
996,39.058375,-77.048105,1
996,39.035635,-77.06770333,1
996,39.057965,-77.048825,1
996,39.04240833,-77.0549,1
996,38.953,-77.338,0
996,39.05506351,-77.06084449,1
996,39.05628,-77.05347,1
996,39.05147472,-77.0664914,1
997,39.02773333,-77.04708,1
997,39.03474947,-77.0497625,1
997,39.03418667,-77.04924167,1
997,39.03,-77.04,2
997,39.05651736,-77.0664525,1
997,39.1842335,-77.26373167,0
997,38.99719833,-77.02999,2
997,39.00810833,-77.04031333,2
997,39.03668893,-77.0514097,1
997,39.05795633,-77.0479045,1
997,39.04660333,-77.05027167,1
997,39.0372884,-77.05765218,1
997,39.03822033,-77.061615,1
997,39.03554,-77.05398667,1
997,39.04881333,-77.051785,1
997,39.058355,-77.04861667,1
997,39.04121167,-77.05783,1
997,39.03232671,-77.04851058,1
997,39.05847667,-77.04788167,1
997,39.04669333,-77.05025333,1
997,39.05677117,-77.04949917,1
997,39.037998,-77.054395,1
997,39.03858333,-77.054405,1
997,39.05657333,-77.05148167,1
997,39.05602167,-77.05158833,1
997,39.07226992,-77.06515431,1
997,39.052205,-77.07562333,1
997,39.05813333,-77.048575,1
997,39.01446767,-77.03415967,2
997,38.94137605,-76.92366715,2
997,39.04144167,-77.05086667,1
997,39.05821833,-77.04869333,1
997,39.05640667,-77.08273167,1
997,39.03745,-77.05724167,1
997,39.04947,-77.06511167,1
997,38.99079417,-77.02638767,2
997,39.037325,-77.05030833,1
997,39.07853167,-77.080325,1
997,39.03189437,-77.07470031,1
997,39.04031333,-77.06054667,1
997,39.05559833,-77.05154167,1
997,39.07879333,-77.07951667,1
997,39.07495825,-77.04379078,1
997,39.03754864,-77.05035914,1
997,39.07991333,-77.080315,1
997,39.0393508,-77.054306,1
997,39.05844,-77.04868333,1
997,39.03791,-77.05638833,1
997,39.05821733,-77.04855467,1
997,39.02850333,-77.06237,1
997,39.04652667,-77.05149833,1
997,39.03861333,-77.054465,1
997,39.04243622,-77.0576334,1
997,39.04831426,-77.05197666,1
997,39.05262074,-77.05220583,1
997,38.994373,-77.029778,2
997,39.04649407,-77.03294615,2
997,39.16140167,-77.10111683,1
997,39.03112557,-77.02848652,2
997,39.05828333,-77.048475,1
997,39.05411435,-77.03647337,2
997,39.03474833,-77.04928333,1
997,39.0347332,-77.0494197,1
997,39.03622997,-77.02747786,2
997,39.0332528,-77.01765776,2
997,39.03394167,-77.04013167,2
997,39.02740122,-77.04690883,1
997,39.06041333,-77.04498167,1
997,39.03163333,-77.04921833,1
997,39.0426,-77.053,1
997,39.03171828,-77.04671759,1
997,39.03791833,-77.05677167,1
997,39.04696082,-77.0523119,1
997,39.04605333,-76.99039167,2
997,39.038315,-77.057345,1
997,39.01618167,-77.046685,1
997,39.01080883,-77.041486,2
997,39.0909154,-77.0464519,1
997,39.03331,-77.04867833,1
997,39.10660167,-77.05556833,1
997,39.03451333,-77.0487,1
998,39.11208667,-77.22167667,0
998,39.01711,-77.04455167,2
998,39.00820333,-77.04044,2
998,39.01766625,-76.9774165,2
998,39.01741833,-77.043385,2
998,39.01743,-77.04357167,2
998,39.01167312,-77.0413399,2
998,39.02896667,-77.05218,1
998,39.03900167,-76.99025333,2
998,39.01577747,-77.04278603,2
998,39.02542167,-77.04507167,1
998,38.99677,-77.031085,2
998,39.04591927,-76.98682308,2
998,39.01494272,-77.00913599,2
998,39.01712333,-77.039545,2
998,39.01445333,-77.03415333,2
998,38.99696333,-77.02690333,2
998,39.01152791,-77.04127662,2
998,39.03092333,-77.005065,2
998,39.00637076,-77.0389491,2
998,39.02688833,-77.04578333,1
998,39.02521008,-77.04619646,1
998,39.00584167,-77.01385,2
998,39.01586667,-77.04300167,2
998,39.05129167,-76.97421667,2
998,38.99696333,-77.02690333,2
999,39.04309667,-77.047665,1
999,39.04287167,-77.05293333,1
999,39.06540667,-77.16019833,1
999,39.04663333,-77.05037833,1
999,39.05139833,-77.02477667,2
999,39.04164,-77.06890833,1
999,39.03845333,-77.05617667,1
999,39.03112557,-77.02848652,2
999,39.03657833,-77.03192667,2
999,39.03897333,-77.06001667,1
999,39.058215,-77.04836167,1
999,39.05812167,-77.04847667,1
999,39.04649407,-77.03294615,2
999,39.058405,-77.04852167,1
999,39.05812833,-77.04857667,1
999,39.05840333,-77.04806333,1
999,39.03983263,-77.05190626,1
999,39.05815167,-77.04853,1
999,39.04037696,-77.05257412,1
999,39.03762333,-77.053625,1
999,39.04064167,-77.05382167,1
999,39.08933,-76.93325167,2
999,39.03849167,-77.05272667,1
999,39.04094833,-77.05065,1
999,39.03783383,-77.0527235,1
999,39.03827133,-77.03880267,2
1000,39.00445333,-77.11001,1
1000,39.00934833,-77.04464,2
1000,39.00632333,-77.05025167,1
1000,39.00074667,-77.029095,2
1000,39.0178375,-77.04360633,2
1000,39.01843833,-77.04316333,2
1000,39.01598,-77.03809833,2
1000,39.016215,-77.034175,2
1000,39.01603982,-77.03519996,2
1000,39.01799586,-77.02603698,2
1000,39.015665,-77.033755,2
1000,39.02028,-77.044345,2
1000,39.00403153,-77.04100861,2
1000,39.0019,-77.042275,2
1000,39.09166717,-77.05903733,1
1000,38.99084933,-77.0277855,2
1000,39.00737667,-77.03898167,2
1000,39.01853167,-77.043305,2
1000,39.05513124,-77.04729348,1
1000,39.04092667,-77.05242333,1
1000,39.013905,-77.01642,2
1000,39.07004433,-77.162023,1
1000,39.03402833,-77.04882333,1
1000,39.058339,-77.04794083,1
1000,39.18431,-77.26340833,0
1000,39.03440538,-77.04894276,1
1000,39.18370667,-77.26349167,0
1000,38.99032217,-77.026913,2
1000,39.02150505,-77.04492834,1
1000,38.99039833,-77.02711333,2
1000,39.22316249,-76.84239654,2
1000,39.04972,-77.03676333,2
1000,39.01441,-77.03407167,2
1000,39.01064833,-77.00810167,2
1000,39.05889667,-77.04828333,1
1000,38.994373,-77.029778,2
1000,39.05624667,-76.96643167,2
1000,39.02221167,-77.04537833,1
1000,39.0205904,-77.04444062,2
1000,39.02833833,-77.04711167,1
1000,39.03434383,-77.04886567,1
1000,39.05831667,-77.048575,1
1000,39.06955333,-77.161305,1
1000,39.02534833,-77.04587,1
1000,39.04452423,-77.06163367,1
1000,39.03458234,-77.04929866,1
1000,39.04696082,-77.0523119,1
1000,39.03668833,-77.04526333,1
1000,39.0254062,-77.0462776,1
1000,39.137245,-77.15555,0
1001,39.02326802,-77.06269741,1
1001,39.01509333,-77.04259333,2
1001,39.02708833,-77.074655,1
1001,39.007805,-77.07581167,1
1001,39.06079833,-77.06421167,1
1001,39.01409601,-77.07751262,1
1001,39.00969713,-77.0860219,1
1001,38.98540833,-77.08890667,1
1001,38.98862708,-77.07876921,1
1001,39.19242,-77.27029167,0
1001,38.99468167,-77.077379,1
1001,39.0045,-77.07739333,1
1001,39.03300167,-77.11717833,1
1001,39.002985,-77.07726167,1
1001,39.19471167,-77.24514167,0
1001,39.02552333,-77.10139167,1
1001,39.0144239,-77.09965825,1
1001,39.01085688,-77.08794907,1
1001,38.95330036,-77.33802146,0
1001,39.01676215,-77.09504165,1
1001,39.01338333,-77.08493833,1
1001,39.02939,-77.07791333,1
1001,39.02792667,-77.079515,1
1001,39.01658538,-77.08803046,1
1001,38.98347167,-77.09315667,1
1001,38.99230458,-77.07604408,1
1001,39.01950763,-77.07569294,1
1001,39.04306342,-77.11325732,1
1001,39.02348,-77.09020833,1
1001,39.02118421,-77.08740592,1
1001,38.99748167,-77.10971833,1
1001,39.015435,-77.092175,1
1001,39.01619167,-77.08554833,1
1001,39.21055956,-76.88847184,2
1001,39.01322703,-77.09035643,1
1001,38.99750667,-77.10965333,1
1001,39.01548167,-77.05627667,1
1001,39.01526584,-77.05643177,1
1014,38.96616667,-77.10054667,1
1014,38.95643167,-77.091185,1
1014,38.96007833,-77.104245,1
1014,38.96511,-77.10358667,1
1014,38.96303167,-77.09431667,1
1014,38.96257333,-77.09114167,1
1014,38.96185167,-77.08657667,1
1014,38.96527333,-77.100575,1
1014,38.96523167,-77.10379333,1
1014,38.99021167,-77.089695,1
1014,39.1516913,-77.5133769,0
1014,38.95758,-77.10788667,1
1014,39.02086667,-77.13786333,1
1014,38.99187,-77.09802333,1
1015,38.99687167,-77.16170833,1
1015,38.98394833,-77.09252333,1
1015,38.98144353,-77.09273681,1
1015,38.98991,-77.10287667,1
1015,38.98345167,-77.09292,1
1015,38.99292333,-77.09743833,1
1015,38.96288067,-77.093623,1
1015,38.98989,-77.077125,1
1015,38.959635,-77.08643833,1
1016,38.96474476,-77.10705176,1
1016,38.9651996,-77.10717343,1
1016,38.96239667,-77.106235,1
1016,38.99800667,-77.10830667,1
1016,38.967355,-77.107345,1
1016,38.961452,-77.106857,1
1016,38.96302,-77.10633833,1
1016,38.96377529,-77.102195,1
1016,38.98435,-77.09237,1
1016,38.96338833,-77.08674,1
1016,38.96338833,-77.08674,1
1016,38.96992437,-77.1355587,1
1016,38.97392333,-77.11876667,1
1016,38.97469667,-77.11487833,1
1016,38.95270383,-77.10429133,1
1016,38.99009667,-77.10264667,1
1016,39.10504667,-76.95029333,2
1016,38.9708319,-77.11779325,1
1016,38.969907,-77.136978,1
1016,38.97725,-77.12870667,1
1016,38.97414,-77.12378167,1
1017,38.98690667,-77.09798833,1
1017,38.99498167,-77.16404333,1
1017,38.9599,-77.10786167,1
1017,38.9505457,-77.101728,1
1017,38.96293833,-77.09140167,1
1017,38.9703921,-77.1004558,1
1017,38.93701333,-77.10951,1
1017,39.259085,-77.21535333,0
1017,38.97877,-77.13016333,1
1017,38.99764667,-77.10964,1
1017,38.96147117,-77.12155117,1
1017,38.9915865,-77.09768467,1
1017,38.954845,-77.128625,1
1017,38.94370642,-77.11610203,1
1017,38.94876833,-77.12023167,1
1017,38.95778167,-77.11109833,1
1017,38.99756483,-77.10971183,1
1017,38.983415,-77.09292167,1
1017,38.97982667,-77.09084167,1
1017,38.94455483,-77.1172405,1
1018,38.99310167,-77.131288,1
1018,38.99281833,-77.14179167,1
1018,39.00507167,-77.13367833,1
1018,39.27217167,-77.17397833,0
1018,39.00080667,-77.07756833,1
1018,39.00190167,-77.14341333,1
1018,38.98968667,-77.15063667,1
1041,39.277435,-77.16924167,0
1041,39.11967,-77.09733333,1
1041,39.09494333,-77.079495,1
1041,39.07266488,-77.06919899,1
1041,39.08426333,-77.13637167,1
1041,39.08447017,-77.1348125,1
1041,39.08439,-77.13623,1
1041,39.021055,-76.98523167,2
1041,39.10091428,-77.09414693,1
1041,39.093305,-77.12082833,1
1041,39.08600667,-77.08501667,1
1041,39.058375,-77.048035,1
1041,39.0898847,-77.12918313,1
1041,39.42654,-77.42957833,0
1041,39.05769833,-77.05041667,1
1041,39.18180667,-77.25177,0
1041,39.05350158,-77.08949028,1
1041,39.08393033,-77.1363515,1
1041,39.06592167,-77.15975167,1
1041,39.08619833,-77.13548667,1
1041,39.08491333,-77.13606167,1
1041,39.09428667,-77.11616667,1
1041,39.08637656,-77.13566077,1
1041,39.094275,-77.11659333,1
1041,39.09416,-77.11683833,1
1041,39.09036833,-77.107265,1
1041,39.10177167,-77.13497333,1
1041,39.08942629,-77.09585488,1
1041,39.087625,-77.21029667,0
1041,39.092455,-77.04575667,1
1041,39.05841167,-77.04803833,1
1041,39.09474,-77.07832833,1
1041,39.097215,-77.10587333,1
1041,39.09169,-77.04512833,1
1041,39.1585501,-77.22313127,0
1041,39.14296167,-77.06735,1
1041,39.18442667,-77.16086167,0
1041,39.08604624,-77.07890823,1
1041,39.10101,-77.07531167,1
1041,39.092105,-77.06881333,1
1041,39.02971833,-77.01337667,2
1041,39.08731833,-77.07933167,1
1041,39.08313833,-77.0941,1
1041,38.99187833,-77.025835,2
1041,39.09351,-77.07505167,1
1041,39.05838333,-77.04797667,1
1041,39.097005,-77.07864167,1
1041,39.09727667,-77.07766167,1
1041,39.09894333,-77.07731333,1
1041,39.09726333,-77.07820667,1
1041,39.09778667,-77.07787833,1
1041,39.09881,-77.07747,1
1041,39.09770833,-77.07848333,1
1041,39.06566,-77.07413167,1
1041,39.19495167,-77.26065333,0
1041,39.09668298,-77.09591467,1
1041,39.10512833,-77.08585167,1
1041,39.0997,-77.099765,1
1041,39.10021,-77.09687833,1
1041,39.062193,-77.0535329,1
1041,39.27418,-77.15541167,0
1041,39.09844667,-77.102905,1
1041,39.14212333,-77.06744667,1
1041,39.05517833,-77.03740833,2
1041,39.10766167,-77.07629667,1
1041,39.1107467,-77.0739892,1
1041,39.10469161,-77.07896557,1
1041,39.107125,-77.07908,1
1041,39.11061,-76.98979833,2
1041,39.100545,-77.09572333,1
1042,39.01603,-77.10464667,1
1042,39.01849,-77.10267833,1
1042,39.01969167,-77.1029,1
1077,39.14234,-77.20936667,0
1077,39.127085,-77.23567333,0
1077,39.11969142,-77.22960803,0
1077,39.12432167,-77.23273167,0
1077,39.13871333,-77.26769833,0
1077,39.14151333,-77.21410667,0
1077,39.13767333,-77.26360167,0
1077,39.15016333,-77.23375167,0
1078,39.11160167,-77.18975,0
1078,39.11266429,-77.17128621,0
1078,39.11275167,-77.17153167,0
1078,39.11257667,-77.17144333,0
1078,39.1129475,-77.17159717,0
1078,39.072211,-77.13295,1
1078,39.08376833,-77.15316333,1
1078,39.10880333,-77.18164833,0
1078,39.11073833,-77.181155,0
1078,39.11160167,-77.18975,0
1078,39.11411167,-77.168195,0
1078,39.11428,-77.16793167,0
1078,39.09030333,-77.12918167,1
1078,39.11398,-77.16854167,0
1078,39.11279825,-77.17447311,0
1078,39.15882,-77.227235,0
1078,39.11405,-77.18634333,0
1078,39.15008333,-77.23444667,0
1078,39.12042111,-77.18009005,0
1078,39.113515,-77.23487667,0
1078,39.11237683,-77.1715485,0
1078,39.11257086,-77.17135161,0
1078,39.15481667,-77.16470167,0
1078,39.1199123,-77.1646588,0
1078,39.10944676,-77.1882873,0
1078,39.15488727,-77.2041849,0
1078,39.11749833,-77.18561667,0
1078,39.11640667,-77.16594667,0
1078,39.13002333,-77.16803333,0
1078,39.08375333,-77.15305,1
1078,39.11241333,-77.18691833,0
1078,39.12399,-77.16157833,0
1078,39.17661783,-77.269627,0
1078,39.112775,-77.23343667,0
1078,39.1175449,-77.1885899,0
1078,39.10127333,-77.19001667,0
1078,39.151485,-77.213375,0
1078,39.11763,-77.18559,0
1078,39.11607167,-77.188875,0
1078,39.11989833,-77.19548333,0
1078,39.11232167,-77.1871625,0
1078,39.11387,-77.18640833,0
1078,39.117505,-77.18875833,0
1078,39.112435,-77.18808333,0
1078,39.11233395,-77.18683278,0
1078,39.12265473,-77.17766939,0
1078,39.11594403,-77.18470739,0
1078,39.12412391,-77.17994169,0
1078,39.116751,-77.1757414,0
1078,39.15025833,-77.230235,0
1078,39.12104216,-77.18593453,0
1078,39.05411483,-77.1133085,1
1078,39.11888833,-77.17221667,0
1078,39.12656783,-77.125573,1
1078,39.12708,-77.18236167,0
1078,39.12544,-77.174935,0
1078,39.11028315,-77.18753815,0
1078,39.15102667,-77.23308667,0
1078,39.127025,-77.18394,0
1078,39.12963539,-77.16389514,0
